,scr_num,date_time,trd_stat,preclose_px,open_px,high_px,low_px,last_px,up_limit,down_limit,trd_count,totl_trd_vol,totl_trd_amt,withdraw_buy_count,withdraw_buy_px,withdraw_buy_amount,withdraw_sell_count,withdraw_sell_px,withdraw_sell_amount,bid_price1,bid_price2,bid_price3,bid_price4,bid_price5,bid_price6,bid_price7,bid_price8,bid_price9,bid_price10,bid_size1,bid_size2,bid_size3,bid_size4,bid_size5,bid_size6,bid_size7,bid_size8,bid_size9,bid_size10,offer_price1,offer_price2,offer_price3,offer_price4,offer_price5,offer_price6,offer_price7,offer_price8,offer_price9,offer_price10,offer_size1,offer_size2,offer_size3,offer_size4,offer_size5,offer_size6,offer_size7,offer_size8,offer_size9,offer_size10,totl_buy_amount,totl_sell_amount,weighted_avg_sell_px,weighted_avg_buy_px
742,000001.XSHE,2023-11-22 10:07:06.000,T,10.28,10.26,10.31,10.24,10.25,11.31,9.25,7043,14094635,144675166.12,0,0.0,0.0,0,0.0,0.0,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,10.16,403600,813780,604300,763800,657000,1068500,299600,449100,207100,359100,10.26,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,447200,194200,301500,204200,331100,609500,390900,923300,357200,572600,10459480,18906976,10.6,10.06
743,000001.XSHE,2023-11-22 10:07:09.000,T,10.28,10.26,10.31,10.24,10.25,11.31,9.25,7045,14099835,144728466.12,0,0.0,0.0,0,0.0,0.0,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,10.16,398400,813780,604800,766900,657000,1069800,299600,449100,207100,359100,10.26,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,449200,194200,301500,204200,305500,609500,390900,923300,357200,572600,10459180,18883376,10.6,10.06
744,000001.XSHE,2023-11-22 10:07:12.000,T,10.28,10.26,10.31,10.24,10.25,11.31,9.25,7051,14108335,144815591.12,0,0.0,0.0,0,0.0,0.0,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,10.16,392500,814480,606300,766900,657000,1072800,299600,449100,207100,359100,10.26,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,440300,194200,301500,204200,305500,609500,390900,923300,357200,572600,10458480,18874476,10.6,10.06
745,000001.XSHE,2023-11-22 10:07:15.000,T,10.28,10.26,10.31,10.24,10.26,11.31,9.25,7054,14109135,144823794.12,0,0.0,0.0,0,0.0,0.0,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,10.16,392700,817280,611300,766900,656900,1072800,299600,449100,207100,359100,10.26,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,440100,192200,301500,204200,305500,609500,390900,923300,357200,572600,10466380,18873976,10.6,10.06
746,000001.XSHE,2023-11-22 10:07:18.000,T,10.28,10.26,10.31,10.24,10.25,11.31,9.25,7058,14115135,144885294.12,0,0.0,0.0,0,0.0,0.0,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,10.16,386700,817280,611300,766900,656900,1072800,299600,449100,207100,359100,10.26,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,440100,192200,301500,204200,305500,609500,392300,923300,357200,572600,10460380,18872376,10.6,10.06
747,000001.XSHE,2023-11-22 10:07:21.000,T,10.28,10.26,10.31,10.24,10.25,11.31,9.25,7059,14117135,144905794.12,0,0.0,0.0,0,0.0,0.0,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,10.16,396100,817580,611300,766900,656900,1072800,299600,449100,207100,359100,10.26,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,436100,192200,301500,204200,305500,609500,392300,923300,357200,572600,10470080,18867376,10.6,10.06
748,000001.XSHE,2023-11-22 10:07:24.000,T,10.28,10.26,10.31,10.24,10.25,11.31,9.25,7062,14123135,144967304.12,0,0.0,0.0,0,0.0,0.0,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,10.16,397400,815280,611300,766900,656900,1071700,299600,449100,207100,361600,10.26,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,435100,192200,301500,204200,305500,609500,392300,923300,357200,572600,10470480,18867376,10.6,10.06
749,000001.XSHE,2023-11-22 10:07:27.000,T,10.28,10.26,10.31,10.24,10.26,11.31,9.25,7063,14123635,144972434.12,0,0.0,0.0,0,0.0,0.0,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,10.16,398300,834780,611300,766900,656900,1072700,299600,449100,207100,361600,10.26,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,434600,192200,301500,204200,315500,609500,392300,923300,357200,572600,10492180,18876876,10.6,10.06
750,000001.XSHE,2023-11-22 10:07:30.000,T,10.28,10.26,10.31,10.24,10.25,11.31,9.25,7065,14127635,145013434.12,0,0.0,0.0,0,0.0,0.0,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,10.16,394300,834780,611300,765900,656900,1072700,299600,449100,207100,361600,10.26,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,412900,192200,301500,204200,315500,609500,392300,923300,357200,572600,10487180,18855176,10.6,10.06
751,000001.XSHE,2023-11-22 10:07:33.000,T,10.28,10.26,10.31,10.24,10.25,11.31,9.25,7066,14128635,145023684.12,0,0.0,0.0,0,0.0,0.0,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,10.16,412300,831980,611300,765900,656900,1072700,299600,449100,208100,361600,10.26,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,412900,192200,301500,204200,315500,609500,392300,923300,357200,572600,10503380,18855676,10.6,10.06
752,000001.XSHE,2023-11-22 10:07:36.000,T,10.28,10.26,10.31,10.24,10.25,11.31,9.25,7066,14128635,145023684.12,0,0.0,0.0,0,0.0,0.0,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,10.16,415300,832480,611300,767400,656900,1072700,299600,449100,208100,361600,10.26,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,412900,192200,301500,204200,315500,609500,392300,923300,357200,573600,10508380,18856676,10.6,10.06
753,000001.XSHE,2023-11-22 10:07:39.000,T,10.28,10.26,10.31,10.24,10.26,11.31,9.25,7084,14159335,145338655.12,0,0.0,0.0,0,0.0,0.0,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,10.16,414200,832480,611200,767400,656900,1072700,299600,449100,208100,361600,10.26,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,383000,191600,301500,204200,315500,609500,392300,923300,357200,573600,10576580,18826176,10.6,10.05
754,000001.XSHE,2023-11-22 10:07:42.000,T,10.28,10.26,10.31,10.24,10.26,11.31,9.25,7103,14167835,145425835.12,0,0.0,0.0,0,0.0,0.0,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,10.16,412800,825680,611200,767400,656900,1072700,299600,449100,208100,361600,10.26,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,377500,169700,301500,204300,315500,609500,392300,923300,357200,573600,10568380,18798176,10.6,10.05
755,000001.XSHE,2023-11-22 10:07:45.000,T,10.28,10.26,10.31,10.24,10.25,11.31,9.25,7111,14179435,145544747.12,0,0.0,0.0,0,0.0,0.0,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,10.16,604400,835680,611200,767400,646900,1072700,299600,446100,208100,361600,10.26,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,382500,169700,302100,204300,315500,609500,392300,923300,357200,573600,10756980,18802776,10.6,10.05
756,000001.XSHE,2023-11-22 10:07:48.000,T,10.28,10.26,10.31,10.24,10.26,11.31,9.25,7112,14179535,145545773.12,0,0.0,0.0,0,0.0,0.0,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,10.16,605200,835680,611200,767400,646900,1073000,299600,446100,208100,361600,10.26,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,382400,167900,302100,204300,315500,609500,392300,923300,358200,573600,10758280,18802576,10.6,10.05
757,000001.XSHE,2023-11-22 10:07:51.000,T,10.28,10.26,10.31,10.24,10.26,11.31,9.25,7112,14179535,145545773.12,0,0.0,0.0,0,0.0,0.0,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,10.16,605200,833880,611200,767400,646900,1063000,299600,446100,208100,361600,10.26,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,377500,167900,302100,204300,315500,609500,392300,923300,358200,573600,10746480,18797676,10.6,10.05
758,000001.XSHE,2023-11-22 10:07:54.000,T,10.28,10.26,10.31,10.24,10.26,11.31,9.25,7117,14185035,145602203.12,0,0.0,0.0,0,0.0,0.0,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,10.16,605200,833880,611300,767400,646900,1063000,299600,446100,208100,361600,10.26,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,372000,172900,302100,204300,314600,609500,392300,923300,358200,573600,10747780,18795376,10.6,10.05
759,000001.XSHE,2023-11-22 10:07:57.000,T,10.28,10.26,10.31,10.24,10.26,11.31,9.25,7124,14191335,145666841.12,0,0.0,0.0,0,0.0,0.0,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,10.16,612100,833880,611300,767400,646900,1063000,299600,446100,208100,361600,10.26,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,352700,172900,302100,204300,314600,609500,392300,923300,358200,573600,10754580,18776076,10.61,10.05
760,000001.XSHE,2023-11-22 10:08:00.000,T,10.28,10.26,10.31,10.24,10.26,11.31,9.25,7315,14595235,149811244.12,0,0.0,0.0,0,0.0,0.0,10.26,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,112500,615900,831480,611300,767400,646900,1063300,299600,446100,208100,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,10.36,126200,300700,204300,314600,609500,392300,923300,358200,573600,524700,10869780,18375276,10.61,10.06
761,000001.XSHE,2023-11-22 10:08:03.000,T,10.28,10.26,10.31,10.24,10.27,11.31,9.25,7318,14596035,149819459.12,0,0.0,0.0,0,0.0,0.0,10.26,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,129500,562100,831580,610400,768000,646900,1063300,299600,446100,208100,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,10.36,128900,300100,204300,314600,609500,392300,923300,358200,573600,527400,10832780,18380076,10.61,10.06
762,000001.XSHE,2023-11-22 10:08:06.000,T,10.28,10.26,10.31,10.24,10.26,11.31,9.25,7319,14596135,149820485.12,0,0.0,0.0,0,0.0,0.0,10.26,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,25500,561900,831680,610400,779500,646900,1061800,299600,446100,208100,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,10.36,150900,300100,204300,314600,606700,392300,923300,358200,573600,527400,10734680,18401676,10.61,10.05
763,000001.XSHE,2023-11-22 10:08:09.000,T,10.28,10.26,10.31,10.24,10.26,11.31,9.25,7319,14596135,149820485.12,0,0.0,0.0,0,0.0,0.0,10.26,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,33800,569600,831680,610400,778900,646900,1062500,299600,446100,208100,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,10.36,147900,295100,199300,314600,606700,392300,923300,358200,573600,527400,10750780,18388676,10.61,10.05
764,000001.XSHE,2023-11-22 10:08:12.000,T,10.28,10.26,10.31,10.24,10.27,11.31,9.25,7323,14597535,149834859.12,0,0.0,0.0,0,0.0,0.0,10.26,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,43400,628800,844480,610400,778900,646900,1062500,299600,446100,208100,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,10.36,148500,295100,199300,314600,606700,392300,923300,358200,573600,527400,10832880,18389276,10.61,10.06
765,000001.XSHE,2023-11-22 10:08:15.000,T,10.28,10.26,10.31,10.24,10.27,11.31,9.25,7323,14597535,149834859.12,0,0.0,0.0,0,0.0,0.0,10.26,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,102800,631800,844480,610400,778900,646900,1062500,299600,446100,208100,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,10.36,139700,295100,199300,314600,606700,392300,923300,358200,573600,527400,10895280,18380476,10.61,10.06
766,000001.XSHE,2023-11-22 10:08:18.000,T,10.28,10.26,10.31,10.24,10.27,11.31,9.25,7329,14606735,149929315.12,0,0.0,0.0,0,0.0,0.0,10.26,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,106400,635000,844480,610400,773900,643300,1062500,299600,446100,208100,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,10.36,119200,295700,199300,314600,606700,391900,923300,358200,573600,527400,10897880,18360176,10.61,10.06
767,000001.XSHE,2023-11-22 10:08:21.000,T,10.28,10.26,10.31,10.24,10.27,11.31,9.25,7333,14608835,149950882.12,0,0.0,0.0,0,0.0,0.0,10.26,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,109100,637500,844480,610400,773900,643700,1058900,299600,446100,208100,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,10.36,111600,297400,199300,319600,617700,391900,923300,358200,573700,527400,10900880,18376676,10.61,10.06
768,000001.XSHE,2023-11-22 10:08:24.000,T,10.28,10.26,10.31,10.24,10.26,11.31,9.25,7334,14609835,149961142.12,0,0.0,0.0,0,0.0,0.0,10.26,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,111000,650100,844180,598700,773900,643700,1058900,299600,446100,208100,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,10.36,111600,297400,199300,319600,617700,391900,923300,358200,573700,527400,10903380,18377176,10.61,10.06
769,000001.XSHE,2023-11-22 10:08:27.000,T,10.28,10.26,10.31,10.24,10.26,11.31,9.25,7341,14620835,150074002.12,0,0.0,0.0,0,0.0,0.0,10.26,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,106400,652500,843080,598700,773900,643700,1058900,299600,446600,208100,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,10.36,111600,297400,199300,320100,617700,391900,923300,358200,574300,527400,10900580,18378676,10.61,10.06
770,000001.XSHE,2023-11-22 10:08:30.000,T,10.28,10.26,10.31,10.24,10.27,11.31,9.25,7373,14705235,150940790.12,0,0.0,0.0,0,0.0,0.0,10.26,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,107400,651400,843080,598700,773900,643700,1058900,299600,447100,208100,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,10.36,39500,297400,199300,320100,617700,390400,923300,358200,574300,527400,10900880,18305076,10.61,10.06
771,000001.XSHE,2023-11-22 10:08:33.000,T,10.28,10.26,10.31,10.24,10.27,11.31,9.25,7374,14705335,150941817.12,0,0.0,0.0,0,0.0,0.0,10.26,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,127500,651600,843080,599200,773900,643700,1058900,299600,447600,208100,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,10.36,39400,296800,199300,320100,617700,390400,923300,358200,574300,527400,10922180,18304376,10.61,10.06
772,000001.XSHE,2023-11-22 10:08:36.000,T,10.28,10.26,10.31,10.24,10.27,11.31,9.25,7380,14707035,150959261.12,0,0.0,0.0,0,0.0,0.0,10.26,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,140600,654000,840680,599200,773900,643700,1058900,299600,447600,208100,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,10.36,39100,296800,199300,320100,617700,390400,923300,358200,574300,527400,10935280,18304076,10.61,10.06
773,000001.XSHE,2023-11-22 10:08:39.000,T,10.28,10.26,10.31,10.24,10.27,11.31,9.25,7381,14710035,150990071.12,0,0.0,0.0,0,0.0,0.0,10.26,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,154400,654000,840680,599200,773900,643700,1067900,299600,447600,208100,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,10.36,36100,286700,199300,320100,618100,390400,923300,358200,574300,527400,10958080,18291376,10.61,10.06
774,000001.XSHE,2023-11-22 10:08:42.000,T,10.28,10.26,10.31,10.24,10.26,11.31,9.25,7385,14714735,151038293.12,0,0.0,0.0,0,0.0,0.0,10.26,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,151900,661500,845680,608800,775100,643700,1069900,299600,447600,208100,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,10.36,36400,286700,199300,319600,618100,390400,923300,358200,574300,527400,10985880,18297376,10.61,10.06
775,000001.XSHE,2023-11-22 10:08:45.000,T,10.28,10.26,10.31,10.24,10.26,11.31,9.25,7395,14750135,151401497.12,0,0.0,0.0,0,0.0,0.0,10.26,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,119500,662500,845680,608800,775100,643700,1070800,299600,442600,208100,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,10.36,40800,286700,199300,319600,618100,390400,923300,358200,574300,527400,10950380,18301776,10.61,10.06
776,000001.XSHE,2023-11-22 10:08:48.000,T,10.28,10.26,10.31,10.24,10.27,11.31,9.25,7396,14750235,151402524.12,0,0.0,0.0,0,0.0,0.0,10.26,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,121500,659300,845480,608800,774600,643700,1070800,299600,442600,208100,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,10.36,41100,285700,199300,319600,618100,390400,923300,358200,574300,527400,10949580,18301076,10.61,10.06
777,000001.XSHE,2023-11-22 10:08:51.000,T,10.28,10.26,10.31,10.24,10.27,11.31,9.25,7419,14794335,151855431.12,0,0.0,0.0,0,0.0,0.0,10.27,10.26,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,165000,127300,660200,845080,608800,774600,643700,1069500,299600,442600,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,10.36,10.37,307300,199300,319700,618100,390400,923300,358200,574300,527400,754900,11119580,18281676,10.62,10.06
778,000001.XSHE,2023-11-22 10:08:54.000,T,10.28,10.26,10.31,10.24,10.27,11.31,9.25,7424,14815535,152073155.12,0,0.0,0.0,0,0.0,0.0,10.27,10.26,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,254900,152200,649400,843580,608800,774600,643700,1069500,299600,442600,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,10.36,10.37,352700,199900,319700,618100,390400,923300,358200,574300,527400,754900,11222080,18327676,10.61,10.06
779,000001.XSHE,2023-11-22 10:08:57.000,T,10.28,10.26,10.31,10.24,10.27,11.31,9.25,7426,14826535,152186125.12,0,0.0,0.0,0,0.0,0.0,10.27,10.26,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,250000,152300,657900,844580,608800,774600,643700,1069500,299600,444200,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,10.36,10.37,357700,199900,316700,618100,390400,923300,358200,574300,527400,754900,11228280,18329676,10.61,10.06
780,000001.XSHE,2023-11-22 10:09:00.000,T,10.28,10.26,10.31,10.24,10.27,11.31,9.25,7427,14834235,152265204.12,0,0.0,0.0,0,0.0,0.0,10.27,10.26,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,242400,151300,657900,844580,608800,774600,643700,1069500,299600,444200,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,10.36,10.37,354300,199900,316700,618100,390400,923300,358200,574300,527400,754900,11219680,18357276,10.61,10.06
781,000001.XSHE,2023-11-22 10:09:03.000,T,10.28,10.26,10.31,10.24,10.27,11.31,9.25,7431,14836635,152289852.12,0,0.0,0.0,0,0.0,0.0,10.27,10.26,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,239900,151300,658900,844580,605800,774600,643700,1069500,300100,444200,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,10.36,10.37,358300,199900,316700,618100,390400,923300,360400,574300,527400,754900,11215680,18363476,10.61,10.06
782,000001.XSHE,2023-11-22 10:09:06.000,T,10.28,10.26,10.31,10.24,10.27,11.31,9.25,7435,14839035,152314512.12,0,0.0,0.0,0,0.0,0.0,10.27,10.26,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,239800,154800,663900,844580,605800,774600,643700,1069500,300100,444200,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,10.36,10.37,360000,199900,316700,618100,390400,923300,360400,574300,527400,754900,11224080,18365176,10.61,10.06
783,000001.XSHE,2023-11-22 10:09:09.000,T,10.28,10.26,10.31,10.24,10.27,11.31,9.25,7435,14839035,152314512.12,0,0.0,0.0,0,0.0,0.0,10.27,10.26,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,243300,148200,663900,845080,605800,774600,643700,1069500,300100,444200,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,10.36,10.37,361200,198800,311100,618100,390400,936400,360400,574400,527400,754900,11221480,18372876,10.61,10.06
784,000001.XSHE,2023-11-22 10:09:12.000,T,10.28,10.26,10.31,10.24,10.27,11.31,9.25,7435,14839035,152314512.12,0,0.0,0.0,0,0.0,0.0,10.27,10.26,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,243400,148300,659000,845080,605800,774600,643700,1069500,300100,444200,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,10.36,10.37,361200,198800,311100,618100,390400,936400,360400,574400,527400,754900,11221780,18377876,10.61,10.06
785,000001.XSHE,2023-11-22 10:09:15.000,T,10.28,10.26,10.31,10.24,10.27,11.31,9.25,7435,14839035,152314512.12,0,0.0,0.0,0,0.0,0.0,10.27,10.26,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,244900,177800,664000,844480,605800,774600,643700,1069500,300100,444200,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,10.36,10.37,361200,198800,311100,618100,391900,936400,360400,574400,527400,754900,11257180,18396376,10.61,10.06
786,000001.XSHE,2023-11-22 10:09:18.000,T,10.28,10.26,10.31,10.24,10.27,11.31,9.25,7436,14841035,152335052.12,0,0.0,0.0,0,0.0,0.0,10.27,10.26,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,243200,179000,664500,844480,606800,774600,643700,1069500,300100,444200,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,10.36,10.37,401400,202600,311100,618100,391900,936400,360400,574400,526400,754900,11258180,18439376,10.61,10.06
787,000001.XSHE,2023-11-22 10:09:21.000,T,10.28,10.26,10.31,10.24,10.27,11.31,9.25,7477,15115335,155152423.12,0,0.0,0.0,0,0.0,0.0,10.26,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,179000,664500,844580,606800,776300,643700,1069500,300200,444200,208100,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,10.36,20800,370400,202600,311600,618100,391900,936400,360400,574400,526400,11014780,18429776,10.61,10.06
788,000001.XSHE,2023-11-22 10:09:24.000,T,10.28,10.26,10.31,10.24,10.27,11.31,9.25,7478,15115535,155154477.12,0,0.0,0.0,0,0.0,0.0,10.26,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,181200,673800,844580,606800,776300,644700,1069700,300200,444200,208100,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,10.36,22000,366400,202600,311600,618100,391900,936400,356000,574400,526400,11027480,18427576,10.61,10.06
789,000001.XSHE,2023-11-22 10:09:27.000,T,10.28,10.26,10.31,10.24,10.27,11.31,9.25,7481,15117035,155169882.12,0,0.0,0.0,0,0.0,0.0,10.26,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,181800,673800,844580,606800,776300,644700,1069700,300200,444200,208100,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,10.36,24500,371900,202600,311600,618100,391900,936400,356000,574400,526400,11027080,18433776,10.61,10.06
790,000001.XSHE,2023-11-22 10:09:30.000,T,10.28,10.26,10.31,10.24,10.27,11.31,9.25,7483,15129735,155300311.12,0,0.0,0.0,0,0.0,0.0,10.26,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,192700,689500,844580,620000,776300,644700,1069700,300200,444200,208100,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,10.36,20500,373500,202600,311600,618100,391900,936400,356000,574400,526400,11066880,18431376,10.61,10.06
791,000001.XSHE,2023-11-22 10:09:33.000,T,10.28,10.26,10.31,10.24,10.27,11.31,9.25,7484,15129835,155301338.12,0,0.0,0.0,0,0.0,0.0,10.26,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,190500,689500,815780,620000,776300,644700,1069700,300200,444200,208100,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,10.36,22000,373500,202600,311600,618100,391900,936400,356000,574500,526400,11035880,18434976,10.61,10.06
792,000001.XSHE,2023-11-22 10:09:36.000,T,10.28,10.26,10.31,10.24,10.27,11.31,9.25,7484,15129835,155301338.12,0,0.0,0.0,0,0.0,0.0,10.26,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,190500,691500,815280,620000,776300,644700,1069700,300200,444200,208100,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,10.36,26400,372900,202600,313300,618100,391900,936400,356000,574500,526400,11038380,18441576,10.61,10.06
793,000001.XSHE,2023-11-22 10:09:39.000,T,10.28,10.26,10.31,10.24,10.27,11.31,9.25,7501,15148235,155490306.12,0,0.0,0.0,0,0.0,0.0,10.26,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,219900,693800,818280,620000,776300,644700,1069700,300200,444200,208100,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,10.36,10000,372900,202600,313300,618100,391900,936400,356000,574500,526400,11073080,18425176,10.61,10.06
794,000001.XSHE,2023-11-22 10:09:42.000,T,10.28,10.26,10.31,10.24,10.27,11.31,9.25,7501,15148235,155490306.12,0,0.0,0.0,0,0.0,0.0,10.26,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,238300,689200,818280,620000,776300,643400,1069700,300200,444200,208100,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,10.36,10600,372900,203100,315800,618100,401900,936400,356000,574500,526400,11086580,18440476,10.61,10.06
795,000001.XSHE,2023-11-22 10:09:45.000,T,10.28,10.26,10.31,10.24,10.27,11.31,9.25,7502,15149235,155500576.12,0,0.0,0.0,0,0.0,0.0,10.26,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,238300,687900,818280,620000,776300,643400,1069700,300200,444200,208100,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,10.36,11600,372900,203100,315800,618100,401900,936400,356000,574500,526400,11085280,18443176,10.61,10.06
796,000001.XSHE,2023-11-22 10:09:48.000,T,10.28,10.26,10.31,10.24,10.26,11.31,9.25,7504,15151835,155527253.12,0,0.0,0.0,0,0.0,0.0,10.26,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,225800,717900,820280,620000,778700,643400,1069700,300200,444200,208100,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,10.36,13500,372900,203100,315800,618100,401900,936400,356000,574500,526400,11107280,18445276,10.61,10.06
