,scr_num,date_time,entr_px,entr_vol,entr_direction,entr_orde_no,entr_index,channel_no,entr_clas,biz_index
1061,000001.XSHE,2023-11-22 09:15:00.340,11.0,700,2,0,69420,2012,2,0
1062,000001.XSHE,2023-11-22 09:15:00.340,11.3,700,2,0,69437,2012,2,0
1063,000001.XSHE,2023-11-22 09:15:00.340,10.0,100,1,0,69438,2012,2,0
1064,000001.XSHE,2023-11-22 09:15:00.340,10.5,900,2,0,69664,2012,2,0
1065,000001.XSHE,2023-11-22 09:15:00.340,10.0,1000,1,0,69687,2012,2,0
1066,000001.XSHE,2023-11-22 09:15:00.340,11.2,800,2,0,69700,2012,2,0
1067,000001.XSHE,2023-11-22 09:15:00.340,10.43,13000,2,0,69844,2012,2,0
1068,000001.XSHE,2023-11-22 09:15:00.340,10.7,7500,2,0,69957,2012,2,0
1069,000001.XSHE,2023-11-22 09:15:00.340,10.43,15000,2,0,70034,2012,2,0
1070,000001.XSHE,2023-11-22 09:15:00.340,10.09,400,1,0,70132,2012,2,0
1071,000001.XSHE,2023-11-22 09:15:00.350,10.73,100,2,0,70473,2012,2,0
1072,000001.XSHE,2023-11-22 09:15:00.350,10.4,3000,2,0,71053,2012,2,0
1073,000001.XSHE,2023-11-22 09:15:00.350,10.12,3300,1,0,71119,2012,2,0
1074,000001.XSHE,2023-11-22 09:15:00.350,10.45,1000,2,0,71129,2012,2,0
1075,000001.XSHE,2023-11-22 09:15:00.350,11.11,1000,2,0,71130,2012,2,0
1076,000001.XSHE,2023-11-22 09:15:00.350,10.72,500,2,0,71174,2012,2,0
1077,000001.XSHE,2023-11-22 09:15:00.350,9.98,3000,1,0,71212,2012,2,0
1078,000001.XSHE,2023-11-22 09:15:00.350,9.89,1000,1,0,71213,2012,2,0
1079,000001.XSHE,2023-11-22 09:15:00.350,10.06,3400,1,0,71219,2012,2,0
1080,000001.XSHE,2023-11-22 09:15:00.350,9.83,3000,1,0,71223,2012,2,0
1081,000001.XSHE,2023-11-22 09:15:00.350,10.93,1000,2,0,71224,2012,2,0
1082,000001.XSHE,2023-11-22 09:15:00.350,11.03,3000,2,0,71230,2012,2,0
1083,000001.XSHE,2023-11-22 09:15:00.350,10.86,3000,2,0,71231,2012,2,0
1084,000001.XSHE,2023-11-22 09:15:00.350,10.13,1000,1,0,71242,2012,2,0
1085,000001.XSHE,2023-11-22 09:15:00.350,10.25,1000,1,0,71321,2012,2,0
1086,000001.XSHE,2023-11-22 09:15:00.360,11.11,1100,2,0,71342,2012,2,0
1087,000001.XSHE,2023-11-22 09:15:00.360,10.11,1300,1,0,71346,2012,2,0
1088,000001.XSHE,2023-11-22 09:15:00.360,10.47,8000,2,0,71359,2012,2,0
1089,000001.XSHE,2023-11-22 09:15:00.360,10.6,19300,2,0,71360,2012,2,0
1090,000001.XSHE,2023-11-22 09:15:00.360,10.44,5000,2,0,71539,2012,2,0
1091,000001.XSHE,2023-11-22 09:15:00.360,10.21,1000,1,0,72024,2012,2,0
1092,000001.XSHE,2023-11-22 09:15:00.360,10.0,800,1,0,72062,2012,2,0
1093,000001.XSHE,2023-11-22 09:15:00.360,10.4,1000,2,0,72069,2012,2,0
1094,000001.XSHE,2023-11-22 09:15:00.360,10.28,100,2,0,72252,2012,2,0
1095,000001.XSHE,2023-11-22 09:15:00.360,10.9,2000,2,0,72278,2012,2,0
1096,000001.XSHE,2023-11-22 09:15:00.370,10.06,300,1,0,72562,2012,2,0
1097,000001.XSHE,2023-11-22 09:15:00.370,9.95,300,1,0,72563,2012,2,0
1098,000001.XSHE,2023-11-22 09:15:00.370,9.84,300,1,0,72564,2012,2,0
1099,000001.XSHE,2023-11-22 09:15:00.370,9.73,300,1,0,72565,2012,2,0
1100,000001.XSHE,2023-11-22 09:15:00.370,9.62,300,1,0,72566,2012,2,0
1101,000001.XSHE,2023-11-22 09:15:00.370,10.87,300,2,0,72586,2012,2,0
1102,000001.XSHE,2023-11-22 09:15:00.370,10.97,300,2,0,72587,2012,2,0
1103,000001.XSHE,2023-11-22 09:15:00.370,11.07,300,2,0,72588,2012,2,0
1104,000001.XSHE,2023-11-22 09:15:00.370,11.17,300,2,0,72589,2012,2,0
1105,000001.XSHE,2023-11-22 09:15:00.370,10.12,3000,1,0,72714,2012,2,0
1106,000001.XSHE,2023-11-22 09:15:00.370,10.38,2300,2,0,72715,2012,2,0
1107,000001.XSHE,2023-11-22 09:15:00.370,10.1,100,1,0,72734,2012,2,0
1108,000001.XSHE,2023-11-22 09:15:00.370,10.45,500,2,0,72751,2012,2,0
1109,000001.XSHE,2023-11-22 09:15:00.370,9.76,100,1,0,72995,2012,2,0
1110,000001.XSHE,2023-11-22 09:15:00.370,9.45,200,1,0,72996,2012,2,0
1111,000001.XSHE,2023-11-22 09:15:00.370,11.11,300,2,0,73002,2012,2,0
1112,000001.XSHE,2023-11-22 09:15:00.370,10.7,4400,2,0,73052,2012,2,0
1113,000001.XSHE,2023-11-22 09:15:00.380,10.33,200,2,0,73506,2012,2,0
1114,000001.XSHE,2023-11-22 09:15:00.380,10.2,2000,1,0,73548,2012,2,0
1115,000001.XSHE,2023-11-22 09:15:00.380,10.39,5000,2,0,73703,2012,2,0
1116,000001.XSHE,2023-11-22 09:15:00.380,9.98,2000,1,0,73753,2012,2,0
1117,000001.XSHE,2023-11-22 09:15:00.380,9.95,1000,1,0,73754,2012,2,0
1118,000001.XSHE,2023-11-22 09:15:00.380,11.03,2000,2,0,73765,2012,2,0
1119,000001.XSHE,2023-11-22 09:15:00.380,11.0,1000,2,0,73767,2012,2,0
1120,000001.XSHE,2023-11-22 09:15:00.380,10.17,2300,1,0,73785,2012,2,0
1121,000001.XSHE,2023-11-22 09:15:00.380,11.31,5000,2,0,73925,2012,2,0
1122,000001.XSHE,2023-11-22 09:15:00.380,9.6,400,1,0,73942,2012,2,0
1123,000001.XSHE,2023-11-22 09:15:00.380,9.6,300,1,0,73946,2012,2,0
1124,000001.XSHE,2023-11-22 09:15:00.380,10.0,200,1,0,73950,2012,2,0
1125,000001.XSHE,2023-11-22 09:15:00.380,9.95,100,1,0,73957,2012,2,0
1126,000001.XSHE,2023-11-22 09:15:00.380,9.78,200,1,0,73959,2012,2,0
1127,000001.XSHE,2023-11-22 09:15:00.380,10.78,1500,2,0,74000,2012,2,0
1128,000001.XSHE,2023-11-22 09:15:00.380,10.72,500,2,0,74123,2012,2,0
1129,000001.XSHE,2023-11-22 09:15:00.380,10.83,500,2,0,74124,2012,2,0
1130,000001.XSHE,2023-11-22 09:15:00.380,10.46,300,2,0,74152,2012,2,0
1131,000001.XSHE,2023-11-22 09:15:00.380,10.61,300,2,0,74154,2012,2,0
1132,000001.XSHE,2023-11-22 09:15:00.390,11.0,1000,2,0,74505,2012,2,0
1133,000001.XSHE,2023-11-22 09:15:00.390,10.0,2000,1,0,74506,2012,2,0
1134,000001.XSHE,2023-11-22 09:15:00.390,11.0,5200,2,0,74555,2012,2,0
1135,000001.XSHE,2023-11-22 09:15:00.400,10.4,1000,2,0,75034,2012,2,0
1136,000001.XSHE,2023-11-22 09:15:00.400,11.21,200,2,0,75040,2012,2,0
1137,000001.XSHE,2023-11-22 09:15:00.400,11.18,1000,2,0,75215,2012,2,0
1138,000001.XSHE,2023-11-22 09:15:00.400,10.5,400,2,0,75346,2012,2,0
1139,000001.XSHE,2023-11-22 09:15:00.400,10.4,500,2,0,75380,2012,2,0
1140,000001.XSHE,2023-11-22 09:15:00.400,10.13,500,1,0,75381,2012,2,0
1141,000001.XSHE,2023-11-22 09:15:00.400,10.0,500,1,0,75421,2012,2,0
1142,000001.XSHE,2023-11-22 09:15:00.400,11.0,4000,2,0,75514,2012,2,0
1143,000001.XSHE,2023-11-22 09:15:00.400,11.0,600,2,0,75728,2012,2,0
1144,000001.XSHE,2023-11-22 09:15:00.410,10.39,300,2,0,76124,2012,2,0
1145,000001.XSHE,2023-11-22 09:15:00.410,10.01,20000,1,0,76212,2012,2,0
1146,000001.XSHE,2023-11-22 09:15:00.410,10.83,500,2,0,76332,2012,2,0
1147,000001.XSHE,2023-11-22 09:15:00.410,10.5,1100,2,0,76339,2012,2,0
1148,000001.XSHE,2023-11-22 09:15:00.410,11.0,4000,2,0,76342,2012,2,0
1149,000001.XSHE,2023-11-22 09:15:00.410,11.3,5700,2,0,76354,2012,2,0
1150,000001.XSHE,2023-11-22 09:15:00.410,10.33,50100,2,0,76554,2012,2,0
1151,000001.XSHE,2023-11-22 09:15:00.410,10.33,50100,2,0,76555,2012,2,0
1152,000001.XSHE,2023-11-22 09:15:00.410,10.32,50100,2,0,76556,2012,2,0
1153,000001.XSHE,2023-11-22 09:15:00.420,10.87,400,2,0,76683,2012,2,0
1154,000001.XSHE,2023-11-22 09:15:00.420,10.21,200,1,0,76987,2012,2,0
1155,000001.XSHE,2023-11-22 09:15:00.420,10.03,1100,1,0,77007,2012,2,0
1156,000001.XSHE,2023-11-22 09:15:00.430,10.19,50000,1,0,77583,2012,2,0
1157,000001.XSHE,2023-11-22 09:15:00.430,11.2,100,2,0,77735,2012,2,0
1158,000001.XSHE,2023-11-22 09:15:00.430,10.56,3000,2,0,77945,2012,2,0
1159,000001.XSHE,2023-11-22 09:15:00.430,10.66,3600,2,0,77946,2012,2,0
1160,000001.XSHE,2023-11-22 09:15:00.430,10.99,300,2,0,77980,2012,2,0
1161,000001.XSHE,2023-11-22 09:15:00.430,10.52,800,2,0,78027,2012,2,0
1162,000001.XSHE,2023-11-22 09:15:00.430,10.62,900,2,0,78028,2012,2,0
1163,000001.XSHE,2023-11-22 09:15:00.430,10.98,3700,2,0,78304,2012,2,0
1164,000001.XSHE,2023-11-22 09:15:00.430,11.31,3600,2,0,78317,2012,2,0
1165,000001.XSHE,2023-11-22 09:15:00.430,11.0,400,2,0,78333,2012,2,0
1166,000001.XSHE,2023-11-22 09:15:00.430,10.66,5000,2,0,78370,2012,2,0
1167,000001.XSHE,2023-11-22 09:15:00.440,10.18,500,1,0,78623,2012,2,0
1168,000001.XSHE,2023-11-22 09:15:00.440,10.08,2300,1,0,78714,2012,2,0
1169,000001.XSHE,2023-11-22 09:15:00.440,10.49,1000,2,0,78902,2012,2,0
1170,000001.XSHE,2023-11-22 09:15:00.440,10.01,400,1,0,79032,2012,2,0
1171,000001.XSHE,2023-11-22 09:15:00.440,9.85,400,1,0,79033,2012,2,0
1172,000001.XSHE,2023-11-22 09:15:00.440,11.0,17100,2,0,79190,2012,2,0
1173,000001.XSHE,2023-11-22 09:15:00.440,10.77,300,2,0,79355,2012,2,0
1174,000001.XSHE,2023-11-22 09:15:00.440,10.55,3700,2,0,79503,2012,2,0
1175,000001.XSHE,2023-11-22 09:15:00.450,10.18,3100,1,0,79695,2012,2,0
1176,000001.XSHE,2023-11-22 09:15:00.450,10.39,3000,2,0,79700,2012,2,0
1177,000001.XSHE,2023-11-22 09:15:00.450,10.49,4000,2,0,79953,2012,2,0
1178,000001.XSHE,2023-11-22 09:15:00.450,10.01,500,1,0,80048,2012,2,0
1179,000001.XSHE,2023-11-22 09:15:00.450,10.12,3500,1,0,80122,2012,2,0
1180,000001.XSHE,2023-11-22 09:15:00.450,10.45,2500,2,0,80123,2012,2,0
1181,000001.XSHE,2023-11-22 09:15:00.450,9.25,43900,1,0,80328,2012,2,0
1182,000001.XSHE,2023-11-22 09:15:00.460,10.07,1000,1,0,81131,2012,2,0
1183,000001.XSHE,2023-11-22 09:15:00.460,10.5,200,2,0,81135,2012,2,0
1184,000001.XSHE,2023-11-22 09:15:00.460,10.68,11000,2,0,81185,2012,2,0
1185,000001.XSHE,2023-11-22 09:15:00.470,10.89,2500,2,0,81945,2012,2,0
1186,000001.XSHE,2023-11-22 09:15:00.470,10.58,300,2,0,82244,2012,2,0
1187,000001.XSHE,2023-11-22 09:15:00.470,9.97,300,1,0,82253,2012,2,0
1188,000001.XSHE,2023-11-22 09:15:00.470,9.9,100,1,0,82301,2012,2,0
1189,000001.XSHE,2023-11-22 09:15:00.470,10.2,800,1,0,82360,2012,2,0
1190,000001.XSHE,2023-11-22 09:15:00.470,10.1,500,1,0,82372,2012,2,0
1191,000001.XSHE,2023-11-22 09:15:00.470,10.0,1000,1,0,82380,2012,2,0
1192,000001.XSHE,2023-11-22 09:15:00.470,9.8,200,1,0,82447,2012,2,0
1193,000001.XSHE,2023-11-22 09:15:00.470,9.25,300,1,0,82448,2012,2,0
1194,000001.XSHE,2023-11-22 09:15:00.470,10.43,10000,2,0,82472,2012,2,0
1195,000001.XSHE,2023-11-22 09:15:00.480,10.0,100,1,0,82722,2012,2,0
1196,000001.XSHE,2023-11-22 09:15:00.490,10.2,1000,1,0,83253,2012,2,0
1197,000001.XSHE,2023-11-22 09:15:00.490,10.01,300,1,0,83351,2012,2,0
1198,000001.XSHE,2023-11-22 09:15:00.490,10.36,1800,2,0,83651,2012,2,0
1199,000001.XSHE,2023-11-22 09:15:00.490,10.05,1500,1,0,83748,2012,2,0
1200,000001.XSHE,2023-11-22 09:15:00.490,10.5,500,2,0,84002,2012,2,0
1201,000001.XSHE,2023-11-22 09:15:00.490,10.18,100,1,0,84018,2012,2,0
1202,000001.XSHE,2023-11-22 09:15:00.490,10.45,2000,2,0,84042,2012,2,0
1203,000001.XSHE,2023-11-22 09:15:00.490,10.56,1500,2,0,84067,2012,2,0
1204,000001.XSHE,2023-11-22 09:15:00.490,10.2,200,1,0,84134,2012,2,0
1205,000001.XSHE,2023-11-22 09:15:00.490,10.98,1000,2,0,84212,2012,2,0
1206,000001.XSHE,2023-11-22 09:15:00.490,11.3,1000,2,0,84297,2012,2,0
1207,000001.XSHE,2023-11-22 09:15:00.490,11.3,1000,2,0,84314,2012,2,0
1208,000001.XSHE,2023-11-22 09:15:00.490,11.0,500,2,0,84347,2012,2,0
1209,000001.XSHE,2023-11-22 09:15:00.500,10.1,1000,1,0,84376,2012,2,0
1210,000001.XSHE,2023-11-22 09:15:00.500,11.3,2000,2,0,84657,2012,2,0
1211,000001.XSHE,2023-11-22 09:15:00.500,10.35,3000,2,0,84853,2012,2,0
1212,000001.XSHE,2023-11-22 09:15:00.500,10.23,800,1,0,84884,2012,2,0
1213,000001.XSHE,2023-11-22 09:15:00.500,10.15,600,1,0,84909,2012,2,0
1214,000001.XSHE,2023-11-22 09:15:00.500,10.0,1500,1,0,84913,2012,2,0
1215,000001.XSHE,2023-11-22 09:15:00.510,10.22,80200,1,0,85341,2012,2,0
1216,000001.XSHE,2023-11-22 09:15:00.510,10.2,200,1,0,85391,2012,2,0
1217,000001.XSHE,2023-11-22 09:15:00.510,10.15,3000,1,0,85410,2012,2,0
1218,000001.XSHE,2023-11-22 09:15:00.510,10.22,200,1,0,85411,2012,2,0
1219,000001.XSHE,2023-11-22 09:15:00.510,10.22,200,1,0,85415,2012,2,0
1220,000001.XSHE,2023-11-22 09:15:00.510,10.25,100,1,0,85416,2012,2,0
1221,000001.XSHE,2023-11-22 09:15:00.510,10.24,100,1,0,85417,2012,2,0
1222,000001.XSHE,2023-11-22 09:15:00.510,9.93,200,1,0,85428,2012,2,0
1223,000001.XSHE,2023-11-22 09:15:00.510,10.08,1000,1,0,85492,2012,2,0
1224,000001.XSHE,2023-11-22 09:15:00.510,11.2,100,2,0,85568,2012,2,0
1225,000001.XSHE,2023-11-22 09:15:00.510,10.21,1000,1,0,85574,2012,2,0
1226,000001.XSHE,2023-11-22 09:15:00.510,10.16,1000,1,0,85575,2012,2,0
1227,000001.XSHE,2023-11-22 09:15:00.510,10.38,5000,2,0,85983,2012,2,0
1228,000001.XSHE,2023-11-22 09:15:00.510,10.5,2000,2,0,86163,2012,2,0
1229,000001.XSHE,2023-11-22 09:15:00.510,10.2,4500,1,0,86199,2012,2,0
1230,000001.XSHE,2023-11-22 09:15:00.510,10.38,3000,2,0,86201,2012,2,0
1231,000001.XSHE,2023-11-22 09:15:00.520,9.98,400,1,0,86347,2012,2,0
1232,000001.XSHE,2023-11-22 09:15:00.520,10.5,400,2,0,86410,2012,2,0
1233,000001.XSHE,2023-11-22 09:15:00.520,10.05,1000,1,0,86506,2012,2,0
1234,000001.XSHE,2023-11-22 09:15:00.520,11.08,400,2,0,86527,2012,2,0
1235,000001.XSHE,2023-11-22 09:15:00.520,10.01,1200,1,0,86608,2012,2,0
1236,000001.XSHE,2023-11-22 09:15:00.520,11.1,16000,2,0,86684,2012,2,0
1237,000001.XSHE,2023-11-22 09:15:00.520,10.88,1000,2,0,86827,2012,2,0
1238,000001.XSHE,2023-11-22 09:15:00.520,10.31,16700,2,0,86899,2012,2,0
1239,000001.XSHE,2023-11-22 09:15:00.520,10.31,16700,2,0,86900,2012,2,0
1240,000001.XSHE,2023-11-22 09:15:00.530,10.0,300,1,0,87456,2012,2,0
1241,000001.XSHE,2023-11-22 09:15:00.530,10.55,100,2,0,87457,2012,2,0
1242,000001.XSHE,2023-11-22 09:15:00.530,10.65,100,2,0,87458,2012,2,0
1243,000001.XSHE,2023-11-22 09:15:00.530,10.9,100,2,0,87459,2012,2,0
1244,000001.XSHE,2023-11-22 09:15:00.530,11.0,400,2,0,87460,2012,2,0
1245,000001.XSHE,2023-11-22 09:15:00.530,11.25,400,2,0,87462,2012,2,0
1246,000001.XSHE,2023-11-22 09:15:00.530,10.28,500,1,0,87651,2012,2,0
1247,000001.XSHE,2023-11-22 09:15:00.530,10.68,400,2,0,87725,2012,2,0
1248,000001.XSHE,2023-11-22 09:15:00.530,11.29,1000,2,0,87795,2012,2,0
1249,000001.XSHE,2023-11-22 09:15:00.530,10.58,900,2,0,88082,2012,2,0
1250,000001.XSHE,2023-11-22 09:15:00.530,10.4,300,2,0,88239,2012,2,0
1251,000001.XSHE,2023-11-22 09:15:00.530,10.45,300,2,0,88244,2012,2,0
1252,000001.XSHE,2023-11-22 09:15:00.530,10.5,300,2,0,88245,2012,2,0
1253,000001.XSHE,2023-11-22 09:15:00.530,10.22,300,1,0,88258,2012,2,0
1254,000001.XSHE,2023-11-22 09:15:00.530,10.14,300,1,0,88260,2012,2,0
1255,000001.XSHE,2023-11-22 09:15:00.540,10.48,500,2,0,88758,2012,2,0
1256,000001.XSHE,2023-11-22 09:15:00.540,10.69,900,2,0,88768,2012,2,0
1257,000001.XSHE,2023-11-22 09:15:00.540,10.87,900,2,0,88773,2012,2,0
1258,000001.XSHE,2023-11-22 09:15:00.540,10.15,900,1,0,88777,2012,2,0
1259,000001.XSHE,2023-11-22 09:15:00.540,10.11,1000,1,0,88782,2012,2,0
1260,000001.XSHE,2023-11-22 09:15:00.540,10.2,1000,1,0,89002,2012,2,0
1261,000001.XSHE,2023-11-22 09:15:00.540,10.16,1000,1,0,89003,2012,2,0
1262,000001.XSHE,2023-11-22 09:15:00.540,10.21,3000,1,0,89011,2012,2,0
1263,000001.XSHE,2023-11-22 09:15:00.540,10.19,3000,1,0,89012,2012,2,0
1264,000001.XSHE,2023-11-22 09:15:00.540,10.17,3000,1,0,89013,2012,2,0
1265,000001.XSHE,2023-11-22 09:15:00.540,10.15,3000,1,0,89014,2012,2,0
1266,000001.XSHE,2023-11-22 09:15:00.540,10.13,3000,1,0,89015,2012,2,0
1267,000001.XSHE,2023-11-22 09:15:00.540,10.11,3000,1,0,89016,2012,2,0
1268,000001.XSHE,2023-11-22 09:15:00.540,10.09,3000,1,0,89017,2012,2,0
1269,000001.XSHE,2023-11-22 09:15:00.540,10.18,5000,1,0,89048,2012,2,0
1270,000001.XSHE,2023-11-22 09:15:00.540,11.31,300,2,0,89158,2012,2,0
1271,000001.XSHE,2023-11-22 09:15:00.540,9.3,32200,1,0,89202,2012,2,0
1272,000001.XSHE,2023-11-22 09:15:00.540,11.31,100,2,0,89407,2012,2,0
1273,000001.XSHE,2023-11-22 09:15:00.540,10.53,14200,2,0,89409,2012,2,0
1274,000001.XSHE,2023-11-22 09:15:00.540,10.25,50000,1,0,89512,2012,2,0
1275,000001.XSHE,2023-11-22 09:15:00.540,10.88,4900,2,0,89692,2012,2,0
1276,000001.XSHE,2023-11-22 09:15:00.550,10.5,500,2,0,89855,2012,2,0
1277,000001.XSHE,2023-11-22 09:15:00.550,11.3,200,2,0,90205,2012,2,0
1278,000001.XSHE,2023-11-22 09:15:00.550,10.0,100,1,0,90206,2012,2,0
1279,000001.XSHE,2023-11-22 09:15:00.550,11.3,1500,2,0,90366,2012,2,0
1280,000001.XSHE,2023-11-22 09:15:00.550,11.28,1700,2,0,90483,2012,2,0
1281,000001.XSHE,2023-11-22 09:15:00.550,10.48,2500,2,0,90529,2012,2,0
1282,000001.XSHE,2023-11-22 09:15:00.550,10.5,300,2,0,90667,2012,2,0
1283,000001.XSHE,2023-11-22 09:15:00.550,11.19,1000,2,0,90803,2012,2,0
1284,000001.XSHE,2023-11-22 09:15:00.550,10.18,5000,1,0,90810,2012,2,0
1285,000001.XSHE,2023-11-22 09:15:00.550,10.2,800,1,0,90813,2012,2,0
1286,000001.XSHE,2023-11-22 09:15:00.560,10.99,700,2,0,91247,2012,2,0
1287,000001.XSHE,2023-11-22 09:15:00.560,10.15,500,1,0,91344,2012,2,0
1288,000001.XSHE,2023-11-22 09:15:00.560,9.95,400,1,0,91414,2012,2,0
1289,000001.XSHE,2023-11-22 09:15:00.560,10.23,800,1,0,91632,2012,2,0
1290,000001.XSHE,2023-11-22 09:15:00.560,10.7,2000,2,0,92147,2012,2,0
1291,000001.XSHE,2023-11-22 09:15:00.570,10.4,1000,2,0,92504,2012,2,0
1292,000001.XSHE,2023-11-22 09:15:00.570,10.6,1000,2,0,92505,2012,2,0
1293,000001.XSHE,2023-11-22 09:15:00.570,10.0,1000,1,0,92506,2012,2,0
1294,000001.XSHE,2023-11-22 09:15:00.570,9.8,1000,1,0,92507,2012,2,0
1295,000001.XSHE,2023-11-22 09:15:00.570,10.06,100,1,0,92523,2012,2,0
1296,000001.XSHE,2023-11-22 09:15:00.570,10.09,200,1,0,92757,2012,2,0
1297,000001.XSHE,2023-11-22 09:15:00.570,11.23,1900,2,0,92758,2012,2,0
1298,000001.XSHE,2023-11-22 09:15:00.570,10.06,5000,1,0,92900,2012,2,0
1299,000001.XSHE,2023-11-22 09:15:00.580,10.78,1000,2,0,93153,2012,2,0
1300,000001.XSHE,2023-11-22 09:15:00.580,10.2,1000,1,0,93156,2012,2,0
1301,000001.XSHE,2023-11-22 09:15:00.580,10.4,4000,2,0,93279,2012,2,0
1302,000001.XSHE,2023-11-22 09:15:00.580,11.31,400,2,0,93328,2012,2,0
1303,000001.XSHE,2023-11-22 09:15:00.580,11.0,5000,2,0,93433,2012,2,0
1304,000001.XSHE,2023-11-22 09:15:00.580,10.12,3000,1,0,93436,2012,2,0
1305,000001.XSHE,2023-11-22 09:15:00.580,10.38,1000,2,0,93517,2012,2,0
1306,000001.XSHE,2023-11-22 09:15:00.580,10.16,100,1,0,93613,2012,2,0
1307,000001.XSHE,2023-11-22 09:15:00.590,11.2,1900,2,0,94240,2012,2,0
1308,000001.XSHE,2023-11-22 09:15:00.590,10.2,1000,1,0,94255,2012,2,0
1309,000001.XSHE,2023-11-22 09:15:00.590,10.44,1000,2,0,94310,2012,2,0
1310,000001.XSHE,2023-11-22 09:15:00.590,10.12,1000,1,0,94311,2012,2,0
1311,000001.XSHE,2023-11-22 09:15:00.590,10.15,5000,1,0,94378,2012,2,0
1312,000001.XSHE,2023-11-22 09:15:00.590,10.13,5000,1,0,94379,2012,2,0
1313,000001.XSHE,2023-11-22 09:15:00.590,10.03,20000,1,0,94389,2012,2,0
1314,000001.XSHE,2023-11-22 09:15:00.600,10.74,200,2,0,94799,2012,2,0
1315,000001.XSHE,2023-11-22 09:15:00.600,9.84,200,1,0,94802,2012,2,0
1316,000001.XSHE,2023-11-22 09:15:00.600,10.74,200,2,0,94810,2012,2,0
1317,000001.XSHE,2023-11-22 09:15:00.600,9.84,200,1,0,94811,2012,2,0
1318,000001.XSHE,2023-11-22 09:15:00.600,10.22,300,1,0,94898,2012,2,0
1319,000001.XSHE,2023-11-22 09:15:00.600,10.2,100,1,0,94920,2012,2,0
1320,000001.XSHE,2023-11-22 09:15:00.600,10.21,43000,1,0,95035,2012,2,0
1321,000001.XSHE,2023-11-22 09:15:00.600,10.2,35000,1,0,95036,2012,2,0
1322,000001.XSHE,2023-11-22 09:15:00.600,10.13,200,1,0,95159,2012,2,0
1323,000001.XSHE,2023-11-22 09:15:00.610,10.95,300,2,0,95304,2012,2,0
1324,000001.XSHE,2023-11-22 09:15:00.610,11.0,300,2,0,95521,2012,2,0
1325,000001.XSHE,2023-11-22 09:15:00.610,10.49,500,2,0,95827,2012,2,0
1326,000001.XSHE,2023-11-22 09:15:00.610,10.53,500,2,0,95833,2012,2,0
1327,000001.XSHE,2023-11-22 09:15:00.610,10.65,500,2,0,95834,2012,2,0
1328,000001.XSHE,2023-11-22 09:15:00.610,10.77,500,2,0,95835,2012,2,0
1329,000001.XSHE,2023-11-22 09:15:00.610,10.89,500,2,0,95836,2012,2,0
1330,000001.XSHE,2023-11-22 09:15:00.610,11.01,500,2,0,95837,2012,2,0
1331,000001.XSHE,2023-11-22 09:15:00.610,11.13,500,2,0,95838,2012,2,0
1332,000001.XSHE,2023-11-22 09:15:00.610,11.25,500,2,0,95839,2012,2,0
1333,000001.XSHE,2023-11-22 09:15:00.620,10.22,100000,1,0,96212,2012,2,0
1334,000001.XSHE,2023-11-22 09:15:00.620,10.45,100,2,0,96254,2012,2,0
1335,000001.XSHE,2023-11-22 09:15:00.620,10.15,500,1,0,96405,2012,2,0
1336,000001.XSHE,2023-11-22 09:15:00.620,11.31,22700,2,0,96590,2012,2,0
1337,000001.XSHE,2023-11-22 09:15:00.620,10.8,700,2,0,96668,2012,2,0
1338,000001.XSHE,2023-11-22 09:15:00.620,11.27,3000,2,0,96857,2012,2,0
1339,000001.XSHE,2023-11-22 09:15:00.630,10.43,2000,2,0,97044,2012,2,0
1340,000001.XSHE,2023-11-22 09:15:00.630,10.69,2300,2,0,97115,2012,2,0
1341,000001.XSHE,2023-11-22 09:15:00.630,10.65,100,2,0,97230,2012,2,0
1342,000001.XSHE,2023-11-22 09:15:00.630,10.1,600,1,0,97307,2012,2,0
1343,000001.XSHE,2023-11-22 09:15:00.630,10.4,700,2,0,97310,2012,2,0
1344,000001.XSHE,2023-11-22 09:15:00.630,10.38,1000,2,0,97320,2012,2,0
1345,000001.XSHE,2023-11-22 09:15:00.630,10.38,20000,2,0,97347,2012,2,0
1346,000001.XSHE,2023-11-22 09:15:00.630,10.37,20000,2,0,97348,2012,2,0
1347,000001.XSHE,2023-11-22 09:15:00.630,10.36,20000,2,0,97349,2012,2,0
1348,000001.XSHE,2023-11-22 09:15:00.630,10.35,20000,2,0,97350,2012,2,0
1349,000001.XSHE,2023-11-22 09:15:00.630,10.34,20000,2,0,97351,2012,2,0
1350,000001.XSHE,2023-11-22 09:15:00.630,10.33,20000,2,0,97352,2012,2,0
1351,000001.XSHE,2023-11-22 09:15:00.630,10.12,5000,1,0,97441,2012,2,0
1352,000001.XSHE,2023-11-22 09:15:00.630,10.37,500,2,0,97521,2012,2,0
1353,000001.XSHE,2023-11-22 09:15:00.650,10.34,2000,2,0,98201,2012,2,0
1354,000001.XSHE,2023-11-22 09:15:00.650,9.75,400,1,0,98236,2012,2,0
1355,000001.XSHE,2023-11-22 09:15:00.650,10.77,400,2,0,98248,2012,2,0
1356,000001.XSHE,2023-11-22 09:15:00.650,10.55,1300,2,0,98272,2012,2,0
1357,000001.XSHE,2023-11-22 09:15:00.650,10.7,1200,2,0,98275,2012,2,0
1358,000001.XSHE,2023-11-22 09:15:00.650,11.3,1000,2,0,98778,2012,2,0
1359,000001.XSHE,2023-11-22 09:15:00.660,10.8,200,2,0,99150,2012,2,0
